Date,Close_HDFC,Close_KOTAK,Close_SBI
2/25/2010,2462.50,729.95,1913.65
2/26/2010,2500.30,744.25,1974.30
3/2/2010,2560.30,749.25,1986.65
3/3/2010,2604.65,759.10,2022.40
3/4/2010,2596.20,775.20,2032.70
3/5/2010,2588.35,801.85,2047.20
3/8/2010,2611.25,812.50,2065.95
3/9/2010,2659.25,793.50,2044.60
3/10/2010,2705.75,793.70,2037.25
3/11/2010,2701.55,778.75,2045.75
3/12/2010,2715.70,776.10,2047.90
3/15/2010,2675.25,759.35,2015.10
3/16/2010,2688.85,757.15,2015.85
3/17/2010,2726.75,762.55,2027.30
3/18/2010,2737.95,754.45,2029.65
3/19/2010,2694.45,746.90,2058.45
3/22/2010,2624.85,743.80,2040.95
3/23/2010,2621.55,729.85,2048.55
3/25/2010,2586.15,739.65,2049.55
3/26/2010,2613.00,751.85,2072.85
3/29/2010,2661.10,754.35,2095.05
3/30/2010,2638.70,748.45,2082.55
3/31/2010,2717.20,748.15,2078.20
4/1/2010,2782.55,746.85,2102.60
4/5/2010,2795.05,766.35,2138.25
4/6/2010,2824.95,781.95,2123.55
4/7/2010,2806.55,787.65,2110.90
4/8/2010,2725.90,786.10,2095.90
4/9/2010,2843.05,785.95,2106.10
4/12/2010,2827.80,765.75,2092.00
4/13/2010,2748.30,767.95,2093.95
4/15/2010,2689.70,745.05,2054.05
4/16/2010,2674.60,725.00,2047.70
4/19/2010,2693.15,724.75,2032.45
4/20/2010,2702.85,731.30,2098.35
4/21/2010,2704.80,742.60,2105.80
4/22/2010,2736.65,742.15,2223.10
4/23/2010,2727.40,745.90,2260.60
4/26/2010,2829.75,756.35,2251.55
4/27/2010,2852.90,752.10,2217.80
4/28/2010,2806.40,736.20,2232.20
4/29/2010,2832.65,728.80,2274.00
4/30/2010,2813.95,738.55,2300.70
5/3/2010,2801.60,738.55,2297.15
5/4/2010,2822.60,732.30,2280.10
5/5/2010,2801.15,746.45,2276.20
5/6/2010,2752.80,749.90,2311.60
5/7/2010,2726.80,712.35,2226.15
5/10/2010,2789.35,760.90,2307.85
5/11/2010,2773.30,746.35,2287.85
5/12/2010,2779.05,768.50,2324.20
5/13/2010,2808.75,776.65,2317.75
5/14/2010,2776.80,758.10,2224.25
5/17/2010,2759.45,784.50,2250.75
5/18/2010,2740.00,783.40,2280.00
5/19/2010,2673.70,743.80,2214.15
5/20/2010,2710.50,749.55,2267.50
5/21/2010,2710.20,740.25,2271.20
5/24/2010,2664.10,740.50,2231.20
5/25/2010,2610.10,725.40,2155.10
5/26/2010,2695.05,743.40,2173.60
5/27/2010,2763.80,755.70,2219.40
5/28/2010,2790.15,759.40,2239.40
5/31/2010,2789.75,758.55,2268.80
6/1/2010,2706.80,755.60,2209.65
6/2/2010,2710.60,754.35,2258.25
6/3/2010,2735.20,759.55,2287.30
6/4/2010,2748.90,752.15,2340.75
6/7/2010,2671.00,754.40,2286.75
6/8/2010,2702.20,739.90,2283.80
6/9/2010,2705.15,738.90,2272.50
6/10/2010,2749.90,744.10,2326.85
6/11/2010,2808.90,759.35,2339.90
6/14/2010,2837.40,770.00,2345.00
6/15/2010,2859.05,770.65,2364.20
6/16/2010,2912.90,764.75,2361.70
6/17/2010,2932.75,772.80,2350.85
6/18/2010,2930.45,773.05,2372.60
6/21/2010,2985.45,793.40,2387.80
6/22/2010,2979.25,793.35,2354.55
6/23/2010,2993.65,784.10,2349.55
6/24/2010,3022.30,756.10,2357.55
6/25/2010,2935.40,750.70,2300.80
6/28/2010,2958.75,762.95,2303.65
6/29/2010,2902.65,744.55,2291.15
6/30/2010,2944.20,770.95,2302.00
7/1/2010,2915.40,770.15,2262.25
7/2/2010,2916.25,759.45,2265.05
7/5/2010,2939.35,763.10,2272.50
7/6/2010,2945.00,765.55,2312.80
7/7/2010,2905.05,751.50,2304.10
7/8/2010,2941.70,760.05,2356.80
7/9/2010,2966.40,763.60,2368.90
7/12/2010,3003.35,759.85,2400.70
7/13/2010,3064.30,761.30,2429.10
7/14/2010,3076.85,754.90,2464.50
7/15/2010,3044.65,760.75,2439.85
7/16/2010,3019.85,783.45,2449.00
7/19/2010,3059.55,792.25,2455.25
7/20/2010,3013.60,782.25,2449.00
7/21/2010,2970.40,784.95,2436.75
7/22/2010,3017.70,769.50,2476.25
7/23/2010,2993.45,769.75,2496.80
7/26/2010,2958.55,763.70,2410.15
7/27/2010,2939.00,766.85,2435.15
7/28/2010,2895.55,765.60,2471.30
7/29/2010,2976.90,764.90,2473.05
7/30/2010,2980.25,771.25,2502.90
8/2/2010,3024.05,783.45,2586.35
8/3/2010,3051.50,801.30,2600.55
8/4/2010,3060.00,824.20,2595.15
8/5/2010,3028.80,824.55,2645.70
8/6/2010,3069.20,811.55,2619.35
8/9/2010,3115.55,823.25,2650.85
8/10/2010,3073.20,809.50,2629.65
8/11/2010,2998.75,809.05,2599.60
8/12/2010,2985.60,803.65,2784.40
8/13/2010,2995.90,829.30,2850.25
8/16/2010,2973.90,829.70,2821.40
8/17/2010,3008.95,833.25,2818.45
8/18/2010,621.20,840.50,2814.70
8/19/2010,645.05,859.05,2805.70
8/20/2010,639.95,862.70,2786.90
8/23/2010,629.60,868.35,2823.25
8/24/2010,624.25,858.05,2845.80
8/25/2010,620.05,838.85,2823.55
8/26/2010,628.45,839.90,2866.15
8/27/2010,623.15,838.30,2794.40
8/30/2010,627.85,846.45,2800.00
8/31/2010,627.00,828.55,2766.40
9/1/2010,623.10,830.00,2776.50
9/2/2010,632.55,815.85,2759.10
9/3/2010,630.85,827.95,2773.40
9/6/2010,636.30,835.95,2859.10
9/7/2010,633.00,848.80,2837.05
9/8/2010,630.55,846.55,2895.90
9/9/2010,629.95,864.60,2984.05
9/13/2010,665.40,454.70,3148.55
9/14/2010,672.50,475.65,3109.55
9/15/2010,683.90,473.85,3060.30
9/16/2010,691.65,466.55,3094.80
9/17/2010,683.65,473.25,3092.75
9/20/2010,706.30,474.75,3108.90
9/21/2010,721.60,488.15,3098.75
9/22/2010,733.70,491.45,3148.70
9/23/2010,729.30,482.65,3139.45
9/24/2010,732.90,484.00,3141.40
9/27/2010,728.45,486.45,3180.65
9/28/2010,712.45,487.80,3190.70
9/29/2010,707.00,484.10,3195.70
9/30/2010,733.20,476.30,3240.45
10/1/2010,743.35,496.55,3272.15
10/4/2010,760.35,508.50,3259.65
10/5/2010,741.35,512.65,3248.00
10/6/2010,745.05,516.95,3233.30
10/7/2010,725.80,512.80,3219.90
10/8/2010,717.35,503.20,3247.40
10/11/2010,721.10,519.95,3265.00
10/12/2010,708.05,503.00,3233.65
10/13/2010,739.90,521.60,3305.60
10/14/2010,733.35,514.80,3261.45
10/15/2010,727.15,508.55,3165.65
10/18/2010,724.40,509.10,3167.75
10/19/2010,720.65,504.95,3116.60
10/20/2010,697.90,501.60,3094.35
10/21/2010,704.75,503.00,3195.10
10/22/2010,691.95,494.45,3206.20
10/25/2010,706.50,502.05,3239.20
10/26/2010,696.35,492.10,3180.80
10/27/2010,678.05,480.10,3187.90
10/28/2010,692.20,477.90,3188.35
10/29/2010,687.70,464.25,3150.60
11/1/2010,710.70,468.15,3198.45
11/2/2010,702.80,474.45,3201.85
11/3/2010,715.95,486.05,3272.60
11/4/2010,739.70,490.30,3433.45
11/5/2010,738.15,494.40,3489.95
11/8/2010,726.20,491.95,3425.15
11/9/2010,725.45,492.40,3272.55
11/10/2010,725.35,486.30,3214.60
11/11/2010,712.10,488.65,3175.95
11/12/2010,716.05,478.05,3026.80
11/15/2010,710.20,482.45,3163.50
11/16/2010,698.40,482.45,3080.60
11/18/2010,700.35,482.25,3065.05
11/19/2010,695.35,461.70,2990.95
11/22/2010,719.10,481.45,3039.85
11/23/2010,699.65,479.20,2953.40
11/24/2010,688.30,475.80,2851.00
11/25/2010,695.95,458.80,2821.90
11/26/2010,684.95,461.00,2862.75
11/29/2010,694.85,466.05,2879.75
11/30/2010,686.65,476.70,2992.20
12/1/2010,697.75,480.15,3100.15
12/2/2010,705.50,488.55,3099.20
12/3/2010,695.30,485.85,3070.75
12/6/2010,704.85,480.20,2952.35
12/7/2010,700.80,463.95,2864.50
12/8/2010,684.75,466.45,2805.00
12/9/2010,671.95,452.75,2686.90
12/10/2010,668.60,472.20,2732.45
12/13/2010,693.75,469.20,2744.85
12/14/2010,692.75,467.55,2792.70
12/15/2010,685.45,449.85,2698.05
12/16/2010,688.50,464.25,2762.95
12/20/2010,692.30,449.90,2700.45
12/21/2010,699.10,454.75,2743.75
12/22/2010,697.75,454.45,2744.95
12/23/2010,701.80,449.10,2746.25
12/24/2010,698.90,450.95,2755.35
12/27/2010,696.05,447.45,2751.20
12/28/2010,700.40,449.15,2728.50
12/29/2010,717.40,448.90,2755.20
12/30/2010,729.20,444.95,2749.65
12/31/2010,728.35,453.65,2811.90
1/3/2011,728.20,457.10,2822.10
1/4/2011,731.75,460.50,2735.60
1/5/2011,708.10,448.90,2693.20
1/6/2011,706.90,445.10,2622.40
1/7/2011,683.90,435.20,2600.95
1/10/2011,653.60,412.90,2547.10
1/11/2011,659.35,417.90,2612.85
1/12/2011,680.65,423.75,2669.70
1/13/2011,667.35,406.65,2560.70
1/14/2011,641.75,397.70,2500.80
1/17/2011,663.65,403.80,2516.20
1/18/2011,658.35,405.20,2554.55
1/19/2011,653.10,413.70,2501.75
1/20/2011,660.60,418.90,2535.05
1/21/2011,651.20,413.60,2596.90
1/24/2011,669.45,414.15,2695.05
1/25/2011,670.20,405.10,2677.95
1/27/2011,667.10,392.30,2653.50
1/28/2011,645.25,379.55,2620.15
1/31/2011,628.35,385.25,2642.40
2/1/2011,633.25,376.75,2594.05
2/2/2011,617.45,372.40,2573.75
2/3/2011,624.30,378.55,2651.75
2/4/2011,604.15,359.75,2645.80
2/7/2011,590.65,359.80,2663.45
2/8/2011,589.15,337.95,2638.20
2/9/2011,608.30,355.95,2581.00
2/10/2011,595.85,363.00,2494.10
2/11/2011,623.15,378.10,2592.60
2/14/2011,642.80,398.15,2698.20
2/15/2011,646.60,411.35,2736.80
2/16/2011,626.90,409.40,2751.05
2/17/2011,650.05,411.85,2780.55
2/18/2011,643.85,408.50,2761.05
2/21/2011,648.10,412.15,2791.85
2/22/2011,641.10,408.80,2727.30
2/23/2011,647.00,407.95,2617.65
2/24/2011,616.80,402.05,2528.65
2/25/2011,623.60,404.00,2582.65
2/28/2011,629.20,405.05,2630.45
3/1/2011,650.75,414.40,2705.35
3/3/2011,672.10,414.85,2682.50
3/4/2011,681.50,419.20,2704.65
3/7/2011,667.00,416.25,2624.15
3/8/2011,675.15,423.20,2642.25
3/9/2011,672.70,431.75,2627.35
3/10/2011,666.80,427.00,2589.75
3/11/2011,660.40,420.25,2565.15
3/14/2011,671.45,426.10,2602.05
3/15/2011,663.10,416.45,2562.50
3/16/2011,659.85,423.80,2643.95
3/17/2011,637.00,427.10,2617.50
3/18/2011,620.30,422.65,2590.25
3/21/2011,626.45,420.75,2582.60
3/22/2011,637.80,421.10,2620.55
3/23/2011,640.20,432.70,2642.65
3/24/2011,644.10,446.20,2650.75
3/25/2011,663.70,453.35,2710.85
3/28/2011,667.90,452.55,2749.25
3/29/2011,683.05,456.20,2767.90
3/30/2011,698.45,459.10,2856.10
3/31/2011,701.20,457.85,2765.30
4/1/2011,708.20,451.00,2719.55
4/4/2011,705.55,461.15,2763.30
4/5/2011,698.35,456.10,2796.25
4/6/2011,698.90,450.50,2797.35
4/7/2011,715.70,445.55,2812.90
4/8/2011,710.65,442.15,2778.25
4/11/2011,690.15,442.70,2784.20
4/13/2011,718.00,455.90,2819.00
4/15/2011,706.70,451.95,2808.15
4/18/2011,692.10,449.75,2751.55
4/19/2011,694.60,442.60,2733.35
4/20/2011,715.00,460.35,2795.15
4/21/2011,732.20,461.50,2861.15
4/25/2011,731.05,469.65,2918.80
4/26/2011,722.85,464.05,2933.75
4/27/2011,722.10,458.00,2910.45
4/28/2011,717.35,441.25,2855.75
4/29/2011,706.80,430.10,2804.60
5/2/2011,699.40,413.10,2692.70
5/3/2011,684.35,412.55,2583.70
5/4/2011,662.50,412.95,2615.80
5/5/2011,655.05,422.00,2602.40
5/6/2011,664.80,432.25,2649.90
5/6/2011,664.80,432.25,2649.90
5/9/2011,664.55,428.90,2623.25
5/10/2011,661.10,422.15,2627.00
5/11/2011,666.10,423.70,2675.00
5/12/2011,647.20,412.40,2641.45
5/13/2011,644.70,419.95,2649.65
5/16/2011,634.00,411.10,2616.30
5/17/2011,631.60,410.35,2414.70
5/18/2011,646.05,410.50,2355.75
5/19/2011,643.85,409.70,2322.30
5/20/2011,658.85,416.95,2320.45
5/23/2011,646.55,409.60,2249.75
5/24/2011,649.40,412.25,2222.10
5/25/2011,644.25,421.50,2177.95
5/26/2011,643.15,427.90,2188.30
5/27/2011,656.30,438.10,2234.65
5/30/2011,668.55,434.50,2237.30
5/31/2011,684.05,441.45,2297.95
6/1/2011,689.10,441.10,2329.20
6/2/2011,680.00,432.05,2334.20
6/3/2011,660.05,435.60,2312.50
6/6/2011,670.65,442.90,2317.15
6/7/2011,669.20,447.75,2320.10
6/8/2011,658.30,445.30,2294.90
6/9/2011,654.80,439.55,2263.55
6/10/2011,651.50,440.50,2242.90
6/13/2011,657.00,443.60,2219.95
6/14/2011,648.40,447.95,2230.25
6/15/2011,648.20,439.15,2182.50
6/16/2011,648.10,440.05,2205.45
6/17/2011,638.65,439.90,2213.10
6/20/2011,630.05,433.25,2180.20
6/21/2011,643.05,435.20,2148.50
6/22/2011,644.65,430.45,2140.50
6/23/2011,638.95,434.05,2161.35
6/24/2011,668.00,447.50,2286.10
6/27/2011,674.55,456.00,2326.00
6/28/2011,689.75,460.70,2341.10
6/29/2011,696.05,464.40,2379.55
6/30/2011,706.30,479.35,2404.65
7/1/2011,703.30,473.40,2420.30
7/4/2011,700.75,488.15,2436.10
7/5/2011,700.20,484.10,2473.30
7/6/2011,710.90,478.80,2443.85
7/7/2011,724.40,488.55,2482.85
7/8/2011,714.20,480.90,2478.45
7/11/2011,709.10,482.50,2435.10
7/12/2011,689.75,475.75,2400.15
7/13/2011,694.20,490.30,2431.10
7/14/2011,703.60,497.55,2467.10
7/15/2011,693.80,488.95,2474.90
7/18/2011,700.70,488.45,2476.75
7/19/2011,703.70,500.70,2512.65
7/20/2011,697.25,490.65,2471.40
7/21/2011,698.55,475.95,2455.00
7/22/2011,707.85,485.55,2498.40
7/25/2011,708.20,486.80,2512.70
7/26/2011,693.95,466.10,2446.05
7/27/2011,703.30,463.40,2404.95
7/28/2011,688.35,458.45,2356.60
7/29/2011,689.00,445.05,2344.80
8/1/2011,694.60,454.20,2345.10
8/2/2011,685.00,457.90,2277.10
8/3/2011,679.95,458.60,2278.70
8/4/2011,676.45,451.75,2257.75
8/5/2011,664.80,439.75,2234.85
8/8/2011,646.75,438.25,2217.00
8/9/2011,659.00,448.05,2222.20
8/9/2011,659.00,448.05,2222.20
8/10/2011,666.15,459.10,2272.15
8/11/2011,683.70,470.20,2246.35
8/12/2011,668.75,458.50,2197.00
8/16/2011,644.50,442.50,2196.95
8/17/2011,660.60,445.50,2170.25
8/18/2011,640.65,435.05,2078.40
8/19/2011,639.20,433.40,2037.50
8/22/2011,641.15,430.15,2061.95
8/23/2011,645.85,430.05,2063.70
8/24/2011,646.30,428.85,1989.75
8/25/2011,628.20,422.95,1959.75
8/26/2011,621.80,414.55,1887.85
8/29/2011,645.20,441.30,1938.60
8/30/2011,662.65,442.70,1973.80
9/2/2011,660.95,443.05,1993.45
9/5/2011,650.05,446.20,2006.55
9/6/2011,655.20,458.85,1979.70
9/7/2011,667.50,468.60,2027.75
9/8/2011,659.25,469.65,2023.85
9/9/2011,661.55,459.70,1952.70
9/12/2011,654.20,453.85,1863.40
9/13/2011,646.65,463.40,1832.85
9/14/2011,645.10,466.50,1826.75
9/15/2011,654.80,480.00,1898.05
9/16/2011,662.35,470.65,1945.60
9/19/2011,653.00,473.65,1916.95
9/20/2011,675.05,479.40,1990.70
9/21/2011,674.10,480.55,2009.60
9/22/2011,643.50,456.90,1937.55
9/23/2011,625.00,454.75,1950.25
9/26/2011,622.35,457.90,1951.35
9/27/2011,641.15,468.30,1997.30
9/28/2011,636.95,461.75,1969.35
9/29/2011,652.45,476.40,1952.35
9/30/2011,640.90,459.70,1911.05
10/3/2011,634.45,446.25,1861.60
10/4/2011,620.80,441.35,1787.20
10/5/2011,624.95,429.40,1718.40
10/7/2011,645.40,446.75,1752.30
10/10/2011,662.55,454.45,1756.05
10/11/2011,666.75,453.10,1764.55
10/12/2011,669.90,471.15,1872.05
10/13/2011,664.40,473.90,1887.35
10/14/2011,666.80,475.40,1885.20
10/17/2011,673.45,472.05,1891.70
10/18/2011,673.80,464.70,1866.55
10/19/2011,673.95,475.40,1918.35
10/20/2011,644.95,471.80,1935.05
10/21/2011,633.40,465.85,1948.25
10/24/2011,640.50,470.85,1908.75
10/24/2011,640.50,470.85,1908.75
10/25/2011,669.20,495.70,1839.80
10/26/2011,667.20,494.50,1866.65
10/28/2011,688.70,510.40,1909.80
10/31/2011,688.85,512.40,1906.30
11/1/2011,684.35,504.65,1901.40
11/2/2011,682.70,501.65,1909.40
11/3/2011,683.45,504.70,1934.75
11/4/2011,683.90,502.20,1966.15
11/8/2011,679.85,499.40,1997.30
11/9/2011,682.40,493.90,1862.05
11/11/2011,666.70,500.10,1798.35
11/14/2011,672.75,502.35,1753.10
11/15/2011,657.55,491.35,1729.65
11/16/2011,645.40,491.25,1765.95
11/17/2011,635.05,477.85,1757.45
11/18/2011,645.60,474.95,1726.65
11/21/2011,623.35,461.60,1672.20
11/22/2011,637.95,451.90,1689.50
11/23/2011,624.15,441.45,1655.20
11/24/2011,626.10,442.25,1653.90
11/25/2011,613.75,447.15,1690.60
11/28/2011,646.65,468.25,1779.60
11/29/2011,635.65,455.05,1761.20
11/30/2011,641.70,466.70,1762.45
12/1/2011,656.10,478.80,1824.15
12/2/2011,667.60,495.85,1886.85
12/5/2011,662.20,491.20,1911.05
12/7/2011,675.55,492.30,1945.40
12/8/2011,669.30,484.10,1867.90
12/9/2011,655.40,488.90,1865.55
12/12/2011,647.35,484.50,1772.75
12/13/2011,646.35,486.40,1787.85
12/14/2011,630.35,488.20,1785.15
12/15/2011,636.40,483.50,1736.80
12/16/2011,626.35,481.55,1679.10
12/19/2011,618.25,467.75,1628.10
12/20/2011,623.40,445.05,1578.50
12/21/2011,655.45,464.75,1623.50
12/22/2011,662.45,462.55,1671.10
12/23/2011,660.90,457.05,1647.45
12/26/2011,665.75,463.35,1665.65
12/27/2011,667.85,452.60,1643.65
12/28/2011,660.85,454.30,1610.20
12/29/2011,656.60,445.95,1628.85
12/30/2011,652.05,430.55,1619.05
1/2/2012,650.40,421.75,1627.65
1/3/2012,665.20,449.95,1705.65
1/4/2012,660.95,439.35,1696.05
1/5/2012,670.30,445.45,1692.45
1/6/2012,670.40,453.95,1672.75
1/7/2012,668.55,451.15,1669.10
1/9/2012,663.25,453.20,1637.25
1/10/2012,684.00,466.50,1702.60
1/11/2012,680.95,465.25,1726.95
1/12/2012,687.40,467.25,1764.40
1/13/2012,681.55,472.55,1776.10
1/16/2012,674.20,461.35,1816.40
1/17/2012,675.35,476.80,1844.00
1/18/2012,682.80,462.65,1865.35
1/19/2012,693.70,474.30,1884.30
1/20/2012,692.10,494.30,1932.85
1/23/2012,695.50,477.30,1940.50
1/24/2012,700.55,495.80,2040.80
1/25/2012,709.20,495.55,2058.00
1/27/2012,699.80,492.95,2040.60
1/30/2012,688.10,478.40,1985.25
1/31/2012,697.85,498.35,2061.60
2/1/2012,688.90,510.95,2077.65
2/2/2012,685.75,511.05,2072.60
2/3/2012,696.65,518.70,2103.15
2/6/2012,699.20,520.30,2162.65
2/7/2012,685.35,535.50,2153.10
2/8/2012,696.90,533.20,2177.75
2/9/2012,697.15,551.15,2184.00
2/10/2012,693.90,546.70,2171.90
2/13/2012,695.15,566.75,2129.25
2/14/2012,697.75,559.85,2200.15
2/15/2012,713.65,573.75,2250.65
2/16/2012,718.00,574.50,2350.35
2/17/2012,716.80,576.10,2417.05
2/21/2012,714.35,576.40,2452.45
2/22/2012,701.70,567.40,2255.00
2/23/2012,701.30,567.45,2260.50
2/24/2012,676.40,551.55,2205.60
2/27/2012,664.75,543.25,2122.85
2/28/2012,670.05,551.20,2231.25
2/29/2012,663.15,547.75,2247.55
3/1/2012,669.40,554.80,2218.75
3/2/2012,672.65,565.50,2246.70
3/3/2012,668.65,566.50,2250.85
3/5/2012,657.15,558.70,2176.05
3/6/2012,651.10,550.65,2147.85
3/7/2012,654.00,552.15,2141.55
3/9/2012,680.50,558.45,2226.40
3/12/2012,671.10,561.85,2310.80
3/13/2012,681.85,569.45,2327.50
3/14/2012,677.50,572.35,2354.80
3/15/2012,661.30,558.80,2299.30
3/16/2012,666.45,539.15,2227.90
3/19/2012,650.25,531.50,2157.55
3/20/2012,657.50,538.80,2187.35
3/21/2012,667.50,544.85,2232.85
3/22/2012,659.20,517.65,2160.60
3/23/2012,660.55,525.60,2166.75
3/26/2012,651.25,531.15,2117.45
3/27/2012,667.55,539.30,2129.15
3/28/2012,660.95,521.15,2079.25
3/29/2012,666.80,524.60,2061.35
3/30/2012,673.30,545.35,2096.35
4/2/2012,683.15,556.00,2130.40
4/3/2012,687.45,559.45,2172.55
4/4/2012,679.65,550.90,2162.55
4/9/2012,666.05,534.00,2100.45
4/10/2012,671.75,547.05,2151.20
4/11/2012,674.05,558.35,2158.55
4/12/2012,679.40,567.50,2227.55
4/13/2012,680.70,581.50,2212.30
4/16/2012,677.80,583.90,2265.10
4/17/2012,683.80,582.10,2304.30
4/18/2012,680.35,579.60,2291.75
4/19/2012,690.65,594.55,2269.05
4/20/2012,684.70,592.10,2260.45
4/23/2012,683.40,580.95,2193.20
4/24/2012,683.00,569.65,2190.70
4/25/2012,676.85,565.15,2171.75
4/26/2012,674.10,582.85,2162.35
4/27/2012,674.45,583.15,2125.50
4/28/2012,677.25,582.85,2131.30
4/30/2012,673.60,582.80,2138.10
5/2/2012,672.20,586.60,2140.60
5/3/2012,666.80,582.15,2084.10
5/4/2012,659.95,564.05,1996.25
5/7/2012,663.65,577.10,2028.20
5/8/2012,657.30,555.50,1955.35
5/9/2012,650.05,533.55,1883.10
5/10/2012,651.40,541.65,1843.15
5/11/2012,645.80,542.15,1853.60
5/14/2012,645.00,541.00,1839.75
5/15/2012,645.30,544.45,1860.40
5/16/2012,620.90,553.20,1827.70
5/17/2012,633.85,542.40,1848.35
5/18/2012,635.30,551.10,1940.55
5/21/2012,641.25,563.70,2009.50
5/22/2012,642.60,551.15,1938.75
5/23/2012,635.50,532.80,1955.00
5/24/2012,663.80,545.10,1966.15
5/25/2012,656.55,544.15,2006.90
5/28/2012,664.10,554.85,2101.30
5/29/2012,660.65,559.45,2120.15
5/30/2012,655.90,551.55,2098.20
5/31/2012,654.65,563.50,2056.05
6/1/2012,643.25,543.05,2028.25
6/4/2012,639.60,547.15,2045.85
6/5/2012,643.95,548.15,2082.75
6/6/2012,650.65,567.45,2158.25
6/7/2012,656.45,565.30,2167.95
6/8/2012,655.95,574.10,2179.45
6/11/2012,656.60,576.85,2164.80
6/12/2012,658.45,586.60,2206.15
6/13/2012,655.85,585.75,2226.05
6/14/2012,644.30,568.20,2150.25
6/15/2012,646.25,581.10,2183.10
6/18/2012,638.70,569.25,2087.95
6/19/2012,642.20,565.65,2100.65
6/20/2012,642.50,568.95,2117.05
6/21/2012,647.85,577.10,2178.35
6/22/2012,640.05,585.05,2157.80
6/25/2012,644.00,572.30,2115.00
6/26/2012,643.00,580.45,2113.10
6/27/2012,644.60,570.70,2113.40
6/28/2012,645.10,575.85,2098.30
6/29/2012,653.20,592.30,2159.00
7/2/2012,662.35,598.85,2181.95
7/3/2012,674.55,602.55,2187.35
7/4/2012,675.60,596.35,2224.80
7/5/2012,676.50,600.50,2233.45
7/6/2012,684.35,602.75,2222.65
7/9/2012,676.25,596.55,2209.45
7/10/2012,682.40,599.15,2229.00
7/11/2012,678.80,607.15,2218.70
7/12/2012,675.85,603.95,2221.20
7/13/2012,676.35,602.80,2178.45
7/16/2012,680.45,594.80,2199.45
7/17/2012,683.75,593.15,2199.10
7/18/2012,687.15,594.20,2185.50
7/19/2012,693.80,580.00,2158.10
7/20/2012,684.75,563.05,2132.00
7/23/2012,677.00,551.65,2093.15
7/24/2012,674.30,544.25,2095.00
7/25/2012,675.10,538.70,2070.35
7/26/2012,670.10,541.40,2017.40
7/27/2012,673.80,529.55,1941.00
7/30/2012,678.10,536.55,2031.75
7/31/2012,691.15,535.75,2005.10
8/1/2012,699.85,554.95,2033.40
8/2/2012,695.70,554.95,2011.35
8/3/2012,699.35,547.10,2005.35
8/6/2012,710.40,561.20,2018.25
8/7/2012,719.55,561.55,2061.25
8/8/2012,721.60,564.90,2060.80
8/9/2012,694.90,565.85,1968.75
8/10/2012,690.15,580.50,1887.75
8/13/2012,716.35,583.70,1906.55
8/14/2012,702.85,586.15,1910.35
8/16/2012,710.15,586.05,1894.45
8/17/2012,713.30,589.75,1897.05
8/21/2012,732.50,588.70,1915.10
8/22/2012,726.40,593.80,1912.15
8/23/2012,719.75,590.75,1911.85
8/24/2012,722.50,584.95,1893.85
8/27/2012,721.95,574.90,1844.50
8/28/2012,723.25,576.45,1844.20
8/29/2012,715.05,580.50,1829.90
8/30/2012,726.60,592.55,1839.70
8/31/2012,735.30,574.10,1837.35
9/3/2012,734.65,574.75,1850.70
9/4/2012,722.55,572.85,1875.00
9/5/2012,724.65,569.05,1830.25
9/6/2012,722.40,573.35,1853.95
9/7/2012,729.40,576.70,1892.05
9/8/2012,731.00,576.00,1898.50
9/10/2012,741.20,571.40,1861.15
9/11/2012,759.55,583.30,1857.70
9/12/2012,756.55,584.65,1859.40
9/13/2012,750.35,584.20,1867.60
9/14/2012,770.45,609.35,1971.50
9/17/2012,779.90,606.25,2079.55
9/18/2012,774.60,599.50,2149.45
9/20/2012,760.90,602.65,2123.35
9/21/2012,780.20,622.45,2213.20
9/24/2012,759.35,623.65,2198.25
9/25/2012,768.80,641.10,2196.50
9/26/2012,760.90,640.95,2229.00
9/27/2012,761.25,644.65,2247.25
9/28/2012,774.40,648.75,2240.60
10/1/2012,768.95,645.10,2270.15
10/3/2012,776.30,639.35,2296.90
10/4/2012,789.05,639.60,2345.70
10/5/2012,749.95,638.70,2339.45
10/8/2012,750.60,627.35,2269.45
10/9/2012,747.95,637.00,2282.55
10/10/2012,741.20,628.65,2223.55
10/11/2012,748.10,634.10,2267.15
10/12/2012,740.25,626.95,2251.75
10/15/2012,740.20,628.80,2264.45
10/16/2012,744.20,628.90,2228.85
10/17/2012,752.85,625.55,2214.70
10/18/2012,761.65,637.50,2278.20
10/19/2012,753.30,628.45,2257.75
10/22/2012,750.75,633.50,2240.95
10/23/2012,750.55,620.70,2234.70
10/25/2012,765.75,625.70,2199.35
10/26/2012,758.30,614.95,2173.35
10/29/2012,756.95,610.10,2167.70
10/30/2012,750.65,598.65,2074.30
10/31/2012,762.35,603.75,2110.25
11/1/2012,763.50,612.55,2115.50
11/2/2012,766.25,612.30,2152.45
11/5/2012,770.00,625.65,2144.75
11/6/2012,783.75,627.00,2173.15
11/7/2012,799.65,630.00,2217.00
11/8/2012,793.80,627.30,2242.30
11/9/2012,793.95,621.30,2155.05
11/12/2012,791.60,623.85,2190.30
11/13/2012,784.55,618.00,2171.35
11/15/2012,793.15,637.20,2153.70
11/16/2012,774.85,622.85,2108.45
11/19/2012,764.85,622.85,2093.90
11/20/2012,782.05,621.70,2066.50
11/21/2012,778.75,629.30,2061.00
11/22/2012,775.15,627.95,2098.45
11/23/2012,779.35,624.35,2089.50
